seeing	390 77 189 263 330 85 260 204 450 146
seek	790 391 402 581 363 422 594 528 361 671
seeking	772 158 695 530 886 635 305 536 478 337
seeks	225 182 514 305 302 649 275 408 338 518
seem	249 286 337 204 572 162 277 719 289 132
seemed	188 193 332 235 460 224 332 242 275 232
seems	819 587 649 543 513 795 791 431 475 775
seen	2136 2033 2355 2311 1921 2310 2588 2607 2517 1925
sees	291 385 162 411 342 165 323 352 331 501
seize	296 323 179 368 323 290 215 337 238 78
seized	1197 1495 1073 1140 1073 1184 1177 1497 1336 1414
select	280 249 334 563 92 266 447 284 190 478
selected	1251 1518 851 1059 1338 1127 892 938 1119 1187
selection	227 154 205 610 302 449 234 315 202 527
self	1460 1499 1755 1343 1607 1242 1724 848 1359 1078
semi	1525 1126 1457 1635 966 1875 1630 1579 1843 1155
semifinal	183 509 201 302 236 126 277 81 95 346
semitic	255 199 454 490 189 258 454 246 99 95
senate	820 609 878 838 878 610 634 588 689 663
senator	207 683 545 206 255 637 403 610 341 311
send	1109 934 928 1081 867 1170 956 622 685 821
sending	1475 1707 1823 1493 1497 1080 1573 1047 1122 1775
senegal	352 1121 738 673 659 581 828 500 815 611
senior	1676 2501 2672 2047 2197 2564 1692 2233 1849 2788
sense	341 435 657 356 220 424 660 543 581 463
sent	3486 4335 4052 4480 3790 3609 3503 5013 3868 4118
sentence	591 545 452 660 359 491 563 472 753 414
sentenced	563 825 1188 736 1091 1017 868 656 917 955
sep	727 664 1062 556 736 424 678 646 1119 771
separate	892 1772 1201 1158 1777 1604 1094 1335 1505 1948
separated	470 532 307 536 481 146 421 208 533 454
separator	503 550 572 656 481 600 389 810 613 486
sept	251 331 396 323 188 527 213 165 277 430
september	17607 14777 16696 17520 17066 15508 16782 16755 14905 17305
serb	639 436 232 404 274 327 318 156 315 259
serbia	1642 1827 2006 1703 1673 1721 1468 1709 1180 1768
serbian	1492 1429 1195 1790 1468 1260 1973 1353 1230 1639
serbs	584 955 881 538 392 756 623 661 844 484
sergeant	1119 1545 1481 1140 674 956 1283 1202 1123 1261
serie	385 206 288 256 519 439 426 330 301 523
series	2917 3476 2801 3382 2712 4118 2859 3412 3396 3990
serif	603 195 266 227 262 89 135 182 382 127
serious	1089 783 1395 988 1184 953 1126 727 887 655
seriously	506 450 628 451 431 395 372 477 844 407
serv	186 240 271 236 423 163 301 232 258 205
serval	655 230 231 367 611 789 662 619 620 355
serve	951 1069 756 632 550 1047 635 977 798 667
served	3917 4416 4299 3816 4499 5318 4831 3300 4215 4673
serves	396 204 582 633 409 315 464 191 228 245
service	6717 6556 6902 7676 6481 7219 6269 6387 5162 6136
services	2497 3534 2779 3376 2434 3100 2233 3124 2905 3582
serviceyears	493 486 455 436 430 303 585 352 537 398
serving	1244 1508 1767 1164 1624 1298 946 1043 1128 1158
servlet	815 464 560 861 807 659 516 588 380 569
session	1296 747 906 669 846 846 832 950 1393 1082
set	5191 5073 4317 5088 4625 4537 4511 4712 4550 5148
setif	508 419 369 474 424 435 524 343 718 513
setimes	406 608 331 537 554 486 380 424 565 372
sets	465 246 231 231 482 370 185 267 423 324
setting	574 610 781 493 549 565 448 382 506 280
settle	289 374 164 256 468 120 426 310 223 70
settled	3202 2453 2808 2817 2618 3024 2344 3106 2888 3393
settlement	16825 15623 16023 16438 14487 17526 15730 16085 18978 18911
settlements	149 554 522 665 383 478 777 473 493 361
settlers	469 493 197 162 301 254 447 383 329 131
seven	2134 2877 3452 2752 2856 3045 3418 2796 3326 3160
seventh	460 106 305 723 532 420 331 275 178 489
several	7312 8598 7032 7596 9332 7449 10018 7642 8601 8076
severe	662 610 482 701 573 518 761 550 614 398
severely	246 699 332 471 571 338 541 370 275 587
sex	393 634 179 682 293 588 380 429 410 567
sexual	681 140 204 177 465 450 162 363 310 241
sf	348 345 131 394 96 244 268 188 183 177
sfn	162 278 206 174 110 232 223 268 254 462
sfr	277 145 239 227 278 404 269 103 211 313
sgt	458 459 398 196 161 153 533 322 522 420
sh	1828 825 1422 1311 1811 1205 924 1422 1037 1227
shadow	268 463 559 322 302 192 381 375 464 242
shah	9768 9822 10371 10519 10199 11051 10636 9638 8648 10010
shahi	1062 1228 1135 897 1037 847 688 832 1196 1491
shahis	373 418 331 311 413 263 250 181 197 84
shahr	168 237 265 368 234 430 553 91 87 174
shall	531 284 425 584 938 374 872 528 721 521
shape	763 543 417 448 513 235 421 451 709 330
shaped	215 531 295 174 345 300 215 266 398 270
share	1222 810 840 564 1023 1038 1163 1088 646 587
shared	536 397 554 580 583 754 760 690 352 330
shares	563 234 145 277 254 147 258 140 188 264
sharia	304 363 433 486 469 435 418 342 281 417
sharif	3073 2192 2958 2920 3368 2920 2945 2496 3416 2426
sharing	319 206 599 578 357 405 556 570 278 542
sharp	349 382 226 35 479 160 206 189 249 482
she	7161 6200 6363 6579 7173 6293 7114 6332 7300 6844
sheberghan	186 266 412 473 120 102 257 267 172 490
sheep	321 420 267 557 655 678 691 378 583 452
shefqet	328 219 330 233 233 215 259 244 326 131
shehu	738 976 982 742 1019 675 782 962 765 760
sheikh	489 457 484 480 814 619 352 596 628 381
shekulli	131 235 89 277 34 136 416 223 374 285
shelling	278 185 360 69 194 375 188 327 250 89
shelter	293 576 472 412 241 624 332 571 574 245
sher	825 837 460 793 881 700 648 915 426 472
sherzai	173 301 118 255 310 137 420 418 128 190
shi	622 451 361 518 575 475 313 533 462 487
shia	1071 669 883 1076 583 572 518 1120 1131 629
shield	876 810 688 718 1191 760 626 651 1151 1387
shift	632 262 283 354 125 700 392 240 636 437
shifted	234 360 170 140 740 411 629 367 186 345
shijak	145 369 197 225 193 177 234 123 336 229
shindand	400 218 484 210 279 282 345 204 268 100
shinwari	604 634 630 567 473 300 787 605 580 977
ship	398 323 803 402 944 704 643 585 494 531
ships	851 1240 873 663 915 713 1021 948 920 766
shir	171 189 269 250 265 398 286 315 532 356
shkin	371 199 137 235 272 206 157 76 255 284
shkoder	1458 692 1131 780 1084 980 817 1199 953 812
shkodra	711 161 706 381 879 651 684 498 473 578
shkodër	3267 3723 3903 3879 3499 3749 3611 3841 3978 4448
shkumbin	316 218 124 507 321 432 275 245 300 199
shkumbini	1304 945 1035 1196 1336 1116 1054 1244 1401 1126
shkëlqim	197 67 147 627 239 229 295 310 235 210
shock	99 390 158 350 237 346 238 217 179 116
shoot	167 317 484 158 63 56 163 347 266 197
shooting	601 862 650 789 498 477 805 821 903 815
shopping	293 297 401 190 242 211 707 360 564 260
shops	227 318 619 362 205 369 194 293 126 153
shore	437 312 236 317 169 627 353 317 310 235
short	8783 8833 10457 9414 8754 9706 7867 9139 7948 9436
shortly	1521 1083 1259 737 1363 937 1340 861 1062 917
shortsummary	183 207 591 131 401 145 116 144 185 122
shot	3852 3059 3786 3412 3252 3297 3497 3158 3620 3218
should	3890 4223 4457 4726 4405 4071 4518 4836 4716 3863
show	2347 2754 2789 2473 2676 2292 2397 2894 2487 2776
showed	1148 1165 629 1289 513 762 1159 978 406 948
showing	1179 1252 977 1046 1033 779 1146 1229 591 1052
shown	992 971 934 768 705 1017 924 1208 890 720
shows	1177 1255 1333 1619 1732 1347 1602 1273 908 1888
shqip	245 129 305 124 399 335 665 395 337 276
shqiperia	223 198 346 71 255 392 130 200 191 222
shqiptar	1080 434 295 871 595 649 557 636 1174 799
shqiptare	821 890 739 841 882 821 895 863 779 580
shqipëri	380 337 241 321 320 465 302 310 708 373
shqipërisë	1591 1101 1718 1320 1253 1566 1376 1232 1422 993
shrine	228 230 190 401 239 270 401 345 451 458
shtml	883 1158 1386 1175 1494 1321 1777 1269 1303 1359
shuja	415 476 433 257 408 596 670 798 425 472
shura	320 768 457 736 1112 514 652 472 430 1161
shut	407 443 404 88 297 297 400 480 429 370
shën	1364 1281 1323 792 1307 1290 835 1334 1443 917
si	976 1290 1049 1287 1192 920 855 1431 1740 1712
siah	340 430 607 639 419 350 553 644 446 298
sibghatullah	469 395 327 40 196 521 137 195 175 208
sicily	799 937 553 514 599 825 927 1182 576 571
sid	494 748 677 942 1234 800 739 734 506 479
side	4685 3192 3831 3572 2916 3573 3503 3911 4186 3668
sides	1585 1232 1152 1116 819 850 1206 1149 1575 401
sidi	6625 6116 4795 6055 4808 5384 5014 4949 5622 6612
sidibelabbès	66 110 79 357 143 305 306 115 261 196
siege	2024 1359 1773 2002 1830 1671 1870 2285 2249 1794
sig	973 1048 1267 732 695 1212 1212 883 519 1957
sign	801 973 837 1017 1148 735 917 1405 1056 943
signal	358 556 291 298 275 158 351 74 334 541
signature	828 826 887 950 1120 791 963 1371 1005 1008
signed	2521 2118 3292 2893 2051 2661 2675 3004 3105 2675
significance	427 193 293 190 398 87 215 412 178 112
significant	2009 1659 2169 1943 2350 2459 2089 1652 1571 1581
significantly	231 231 290 354 478 190 557 540 454 195
signing	403 561 416 659 278 630 612 568 345 335
signs	610 360 165 519 673 807 675 436 307 341
sigurimi	283 231 51 227 90 53 228 244 354 106
sikh	578 924 550 646 882 518 608 264 285 528
sikhs	537 467 627 253 715 456 467 213 686 167
sila	1233 1108 1475 1937 1020 1626 945 1485 1276 1705
silent	374 178 139 247 243 233 196 125 191 269
silk	324 200 254 188 388 521 554 371 522 279
silver	1516 1207 2177 2235 1889 1633 1986 2247 2037 1901
similar	2156 2639 1802 1919 2111 3370 1912 1709 2014 1651
similarly	529 171 112 234 324 311 395 365 231 302
simon	720 417 357 840 411 279 326 427 390 1089
simple	738 728 1306 1326 767 436 1084 701 904 594
simply	611 506 740 343 339 326 1171 426 678 670
sin	390 402 435 592 530 346 224 394 443 458
since	10573 9869 11126 10923 9121 9672 10099 9412 9486 9339
sindh	314 386 182 263 412 286 449 196 240 316
singapore	280 277 297 86 226 232 350 169 158 482
singer	1143 869 823 674 841 1202 677 726 1121 765
singers	385 224 377 252 477 203 712 319 201 403
singh	637 623 393 474 1071 633 715 787 554 896
single	2330 2596 2761 2052 1991 1992 2606 1869 2475 2057
singular	288 266 372 472 291 301 633 213 331 434
sipas	776 544 356 766 340 544 395 521 752 472
sir	1218 1391 727 1162 1621 1775 788 1712 1354 1211
sistan	181 397 392 844 482 381 623 423 457 489
sister	1520 1905 1819 1898 1341 1596 2180 1374 1232 1518
sisters	458 344 667 754 609 534 853 524 570 559
site	5154 3883 4717 4543 4681 4898 4772 4506 4611 5044
sites	2236 2226 2424 2124 2350 1762 1869 1932 2023 1791
situated	422 1028 826 895 1016 1492 959 719 982 1162
situation	2974 2903 3096 3036 3186 2781 3203 2888 3100 3127
six	3195 4415 4099 4572 4007 4028 4721 4203 4794 5336
sixth	397 470 522 517 455 433 363 543 795 413
size	17417 14671 15168 16199 15934 17036 13948 15861 16099 16393
sized	658 568 186 490 770 307 418 192 571 432
sk	2043 2583 2063 2203 2239 2276 2963 2574 2113 2375
skanderbeg	3976 4094 4452 4375 4640 4296 4669 5431 4363 3618
skenderbeu	712 720 392 631 749 562 316 535 739 954
skiing	237 308 242 365 318 222 271 414 276 338
skikda	1444 1256 1740 1284 1521 1614 986 1461 1707 1178
skills	171 301 407 506 379 507 758 247 211 452
skopje	397 522 185 522 598 615 429 274 526 350
skrapar	340 595 379 584 597 477 574 248 233 435
sky	426 588 419 578 290 649 571 794 799 782
skyline	7935 5084 7153 6503 5488 6586 6725 5911 6626 7208
skënder	455 261 164 200 475 239 127 334 641 427
skënderbeu	1149 660 923 1136 612 825 1120 1184 1097 749
sl	1215 859 680 668 799 526 713 719 849 796
slain	315 128 110 132 385 221 125 302 377 461
slave	68 295 275 504 336 484 484 307 440 139
slavery	209 361 144 202 137 195 369 470 316 153
slaves	389 515 281 403 309 577 613 436 820 418
slavic	608 1078 712 859 752 637 560 934 915 909
slavs	415 27 368 585 264 268 444 216 335 75
slightly	632 329 418 498 357 235 299 542 410 591
slimane	336 349 329 389 391 746 207 279 287 576
slogan	317 304 254 731 249 517 232 338 194 388
slopes	396 189 199 89 143 125 201 325 273 178
slovenia	842 324 375 565 475 408 319 431 301 488
slow	91 445 257 421 181 246 318 180 433 298
slowly	493 271 166 338 303 338 265 243 76 422
small	5939 6990 6858 6351 7690 7025 7142 6486 6576 6782
smaller	1158 1198 1191 768 1231 935 1152 1267 1126 562
smh	108 377 445 465 152 177 334 237 481 50
smith	934 986 1070 1077 1097 967 1000 930 1271 1212
sniper	317 677 403 473 470 408 379 395 428 286
snow	559 701 497 393 451 669 378 559 458 492
so	7547 6297 6930 8081 7187 7123 6304 6575 7720 5722
soccer	1851 1772 1324 1811 1396 2202 1597 2256 2168 2252
soccerway	405 172 436 552 358 324 472 369 532 415
social	3386 4408 3553 4047 4090 2951 3834 3748 3602 3678
socialism	455 205 647 237 112 214 229 432 451 71
socialist	4071 3769 3622 5212 3557 4192 4072 3543 3158 3302
societies	271 327 392 245 285 168 356 401 213 265
society	3777 3991 3790 4262 3559 4160 4076 3319 4108 3502
société	187 480 272 421 119 351 377 292 239 248
sofia	355 715 414 480 432 279 279 581 508 267
sofiane	141 141 111 279 113 187 301 385 228 572
soil	400 796 331 438 672 1041 525 694 434 542
sokol	223 54 607 310 39 181 76 66 96 561
solar	228 217 480 206 351 529 429 136 455 264
sold	598 841 650 611 709 384 739 363 449 634
soldier	4058 3892 4114 4106 4087 5210 4157 4354 4598 5304
soldiers	9962 11862 11621 9991 10017 10958 11182 10929 12487 10009
sole	279 350 358 215 506 365 446 204 363 366
solem	311 305 356 287 484 458 174 95 289 285
solid	1437 1506 1437 1355 1554 1838 1093 1460 1684 1269
solidarity	660 722 515 525 339 585 410 320 569 595
solution	488 275 254 874 201 560 414 618 317 453
somalia	87 225 181 83 60 705 137 459 167 385
some	14980 16027 15454 15414 16727 14511 16495 15913 14524 15072
someone	445 271 240 468 452 359 269 391 361 466
something	392 536 576 641 706 692 249 528 597 760
sometime	173 436 87 268 266 475 107 293 165 221
sometimes	1726 1271 1211 1324 856 1215 1538 1428 1578 1498
somewhat	421 455 583 755 394 489 325 417 521 318
son	3331 3637 4104 3808 3609 4154 3919 3686 3433 4077
sonatrach	774 785 729 688 324 788 564 639 649 803
song	2687 2859 2401 2892 2285 2415 2389 2416 2202 2242
songs	1052 1207 1476 722 718 1359 809 1375 945 899
sons	909 1161 897 1187 1339 996 1073 1247 1318 1636
soon	4017 3475 2915 3748 3057 3156 3104 2869 3223 3546
soraya	315 390 237 387 151 125 541 440 216 128
sort	1527 1159 1799 1621 1351 1848 1848 1372 1313 1271
sortable	1131 913 1090 806 903 912 959 618 1081 1069
sortkey	956 726 628 1358 1047 910 768 849 1004 559
sortname	772 1418 954 616 951 979 748 540 737 694
sought	1045 656 795 998 1045 818 772 921 788 777
souk	1642 1930 1881 1574 1373 1588 1105 1422 1594 1558
sound	384 406 244 481 277 312 464 482 271 555
source	8143 8626 9002 8590 8945 8650 9711 9169 10548 9078
source1	421 271 430 347 493 698 165 324 271 805
sources	2818 3650 3132 4091 3516 3117 4234 2960 2997 2899
south	12654 13973 14493 14654 14614 14551 15320 13787 13636 15111
southeast	1107 1161 1450 679 932 868 860 602 1233 964
southeastern	816 581 724 778 561 810 482 741 511 569
southern	5656 5664 6152 5349 6331 6021 6452 5892 5597 5081
southwest	1156 849 1223 898 437 1412 1255 929 1056 465
southwestern	568 416 404 516 383 389 537 184 445 266
sovereign	841 1077 1516 1056 1047 1335 1045 1211 718 1061
sovereignty	342 601 284 361 1163 648 485 656 596 259
soviet	18258 17616 15044 16262 18230 16184 17962 19647 16174 17120
soviets	921 1364 1599 1357 1657 1859 904 1933 1499 1436
space	2755 2195 2359 1936 2130 2922 2125 2308 2808 2730
spain	2092 2631 3575 3203 3118 2847 2772 3417 3344 2628
span	4248 3442 2801 2566 2414 2965 2430 2514 3320 4642
spaniards	429 216 69 89 266 294 114 244 467 444
spanish	2168 1840 2756 2072 2493 1342 1703 1998 2317 2396
spann	289 419 469 245 364 273 372 481 214 370
spanta	278 184 332 196 512 287 329 155 307 221
speak	1316 865 1225 1125 1011 689 1297 911 1478 1271
speaker	714 405 534 219 396 480 423 681 209 457
speakers	1439 1184 1845 1485 1392 1192 1158 1653 1521 1652
speaking	1162 1349 1487 1083 1655 1263 1214 1738 1528 1167
speaks	440 410 275 430 317 393 244 239 274 342
special	8312 7152 7318 6780 7803 6976 7426 6799 7067 9255
specialist	305 302 605 428 522 246 212 355 247 349
specialized	354 340 287 253 397 290 178 47 334 191
species	5407 5555 5823 5987 6139 5750 5527 5295 6110 6170
specific	274 715 727 578 718 365 815 441 680 492
specifically	642 783 642 957 702 839 474 746 758 562
speech	989 1372 1305 1706 850 1130 987 761 1276 828
speed	206 186 766 71 176 167 210 225 355 295
spelled	296 572 160 280 412 315 221 216 170 356
spend	212 305 436 250 289 99 340 134 291 179
spending	384 174 337 400 530 402 419 359 432 471
spent	908 1380 892 862 1508 1548 1410 1106 828 896
spiegel	423 270 650 281 219 465 685 457 232 923
spin	641 396 521 569 301 489 121 513 753 573
spirit	254 149 415 548 171 401 146 302 257 166
spiritual	521 900 517 427 478 448 333 766 689 427
spiro	266 277 187 296 220 363 98 183 253 244
spite	316 240 321 174 245 205 477 195 298 118
split	628 1350 2185 1577 1392 1579 1265 1864 1428 1311
spoke	565 415 576 427 656 670 686 317 609 876
spoken	1761 1901 1650 1959 1326 1696 1357 1859 1787 1382
spokesman	1026 955 771 1208 1093 968 1093 1130 646 1329
spokesperson	339 391 246 419 400 407 316 417 381 252
sponsored	383 358 249 300 241 378 308 463 207 207
sport	3174 4483 4093 3490 4783 4083 4113 3817 4240 4395
sport1	390 261 351 307 407 223 325 439 376 493
sporti	431 337 351 201 84 202 206 369 114 230
sports	3915 3405 3594 4899 2896 2838 3716 4060 3652 3835
sportseditor	853 283 360 588 302 396 278 385 354 308
sportspeople	160 195 514 321 239 274 301 387 229 390
spot	630 274 331 148 818 355 307 253 283 283
spotted	552 106 409 652 368 378 365 259 647 567
spouse	1620 1082 1512 1754 1649 1196 1804 906 1003 1204
spread	1184 1091 986 764 1366 1432 1248 1054 842 1000
spring	1712 2010 1119 1633 1976 1716 1617 1369 2865 1438
spy	317 514 255 411 266 437 550 171 184 460
sq	7559 9179 8586 9428 8550 9763 8238 8395 8488 8176
squad	4044 3341 3398 3460 2619 2696 2874 3266 3569 3324
squadron	1416 1626 1397 1257 1110 1559 999 897 1379 1126
squads	177 305 134 520 309 142 184 305 335 83
square	836 1058 901 977 558 1401 617 1032 791 911
sr	1563 1853 989 1824 1898 1478 1449 1400 1643 1672
sri	549 302 386 456 325 376 437 645 748 518
ss	130 340 299 276 294 248 142 89 170 191
st	5486 3814 3617 4503 3562 4498 3873 4064 4539 4346
stability	667 431 458 451 556 634 1143 442 870 463
stable	1095 865 993 764 1066 970 616 1108 755 574
stade	1686 1497 1281 2057 1233 1710 1244 1339 1392 1395
stadium	3380 3815 3526 3315 3544 4361 4291 3629 3645 3578
stadiumi	398 680 298 480 433 576 592 447 486 1049
stadiums	339 170 238 320 106 402 202 410 102 123
stafa	514 591 271 401 286 471 546 287 389 357
staff	5367 5026 4471 4702 4123 4360 5152 4680 3957 5157
stage	1290 1358 1305 1665 1160 1889 1317 1061 1603 1182
staged	323 636 215 224 349 150 356 252 139 161
stages	165 313 346 137 143 96 361 472 352 517
stained	311 199 107 91 360 164 129 270 380 212
stalemate	273 279 287 285 299 317 236 197 243 295
stalin	458 123 231 357 243 130 176 255 360 304
stamps	395 793 338 855 817 541 374 274 200 370
stance	321 172 141 321 416 193 175 535 304 187
stand	704 974 877 687 881 527 878 961 659 984
standard	1125 1103 1363 1285 1696 1296 888 1574 1482 1166
standards	570 635 585 489 816 879 604 626 757 486
standing	897 559 907 835 1055 565 805 903 1062 903
stands	90 311 675 282 258 239 496 326 309 271
stanford	255 90 79 393 446 99 267 535 417 180
stanley	264 318 317 533 513 169 423 321 266 298
star	2973 3082 2478 3318 3750 3019 3041 3392 2913 2558
stark	395 438 564 373 518 680 604 544 371 733
starring	213 407 455 267 328 373 306 448 483 416
stars	625 668 327 640 445 595 1112 609 674 755
start	4995 5308 4369 5049 5863 5026 4751 5207 6160 5888
started	4276 4274 3170 3331 3529 3429 2818 3940 3819 3757
starting	912 1118 1011 1083 1165 1159 695 990 1015 1215
startpage	448 449 680 134 699 393 414 544 944 517
starts	317 243 267 528 438 492 157 537 570 432
stat	396 377 621 339 829 515 423 676 408 323
state	12848 14849 14345 18090 15059 16224 16631 15957 15032 13511
stated	3053 2253 2800 2350 2535 3095 3444 2652 2681 2657
statement	1018 1185 1114 1232 1358 1170 1070 1263 1532 950
statements	650 293 480 370 411 510 379 277 408 476
states	19161 21662 20515 22029 23708 22070 21854 20282 19978 19699
stating	458 598 471 564 652 573 406 677 751 453
station	2870 2221 2265 2177 2406 2692 3267 2414 2122 2031
stationed	531 684 463 902 567 707 1188 492 639 796
stations	1062 1888 1656 1744 2308 1318 1950 2246 988 1858
statistical	414 142 210 138 470 563 450 156 248 212
statistics	3578 3358 4109 3187 3808 3626 3568 3228 3841 3337
statistiques	222 189 245 361 130 107 225 138 99 104
statoids	8487 6472 7643 7129 7272 7614 5962 8131 7173 6383
stats	125 215 321 591 346 134 414 368 134 462
statue	383 580 380 595 673 333 573 553 491 571
statues	612 709 481 396 261 610 414 605 290 389
status	3790 3821 4147 3895 3525 4197 3108 4296 3516 3379
stay	1247 1074 1111 1021 1097 1510 1563 897 757 1000
stayed	503 316 666 386 313 693 412 372 366 595
steel	295 341 251 473 327 303 297 261 389 349
steele	292 356 221 294 279 329 206 340 332 172
step	564 822 478 664 488 491 406 375 525 371
stephen	964 1131 1272 1410 1216 1049 911 950 958 1219
stepped	400 560 539 538 175 290 200 290 128 218
steps	333 365 381 345 267 417 876 250 322 515
steve	636 397 793 924 717 363 404 790 759 786
steven	88 319 256 18 516 222 119 413 287 347
still	5642 4860 5338 4656 6483 5181 5288 4948 4289 5657
stinger	101 292 337 144 248 150 216 109 286 216
stm	3962 3302 3734 3357 3745 3687 3887 4025 4157 4243
stock	432 584 376 317 517 868 426 660 521 711
stone	1359 555 801 902 1487 809 785 1136 1079 829
stones	494 606 427 351 376 292 222 529 524 269
stood	410 702 644 811 708 1107 560 728 474 496
stop	1081 1138 784 1345 1824 764 1266 731 730 1055
stopped	829 941 656 599 718 642 780 474 578 520
stories	1464 1353 913 1790 1322 1337 1580 1694 1276 960
storm	688 557 262 1025 379 623 371 625 353 399
story	6276 7113 6365 7297 6692 6375 6951 6683 6856 6031
storyid	173 245 291 261 281 425 237 657 325 198
strabo	136 218 204 259 377 272 706 406 134 429
straight	92 339 205 340 254 404 257 268 119 396
strand	145 169 228 173 257 73 102 84 254 78
strasbourg	384 289 338 304 322 272 446 504 648 282
strategic	1079 1250 1778 1728 1107 1090 1733 1529 1577 1157
strategy	1204 1095 1173 1725 1633 1641 1220 1219 1460 2124
stream	247 451 445 586 209 107 207 369 332 252
street	1463 971 1390 1790 1640 919 851 747 1143 1099
streets	501 649 656 886 534 319 725 513 844 618
strength	501 957 720 600 468 845 390 444 763 962
strength1	793 1124 776 717 515 620 1209 726 798 501
strength2	644 901 775 901 640 618 527 1105 545 1353
strengthen	440 387 300 381 151 443 177 182 314 181
strengthening	206 136 388 144 312 232 417 735 197 136
stressed	377 226 347 360 346 366 290 439 273 237
strict	341 333 123 719 306 426 358 176 316 173
strike	1509 1858 1936 1870 2296 1904 1837 2088 1688 1855
striker	845 618 729 785 625 1216 594 1205 972 1148
strikes	1005 895 1162 971 701 854 938 991 648 582
stripe	334 147 342 451 343 252 316 152 220 391
stripes	422 505 840 721 712 556 413 836 391 180
strong	1793 2674 2177 2528 2704 2468 2619 2223 3239 2026
stronghold	934 564 520 900 761 580 491 509 802 425
strongly	967 964 764 893 1199 736 1344 942 1243 1091
struck	684 1206 843 1236 921 1045 1176 914 811 1069
struct	773 907 510 964 576 580 639 820 756 942
structure	1336 642 1127 1141 1142 1285 1304 850 1316 1187
structures	975 1117 1237 2088 1310 1875 1726 1048 1603 942
struggle	1202 1147 1397 1405 1609 1154 1859 1578 914 1181
struggles	162 197 288 87 437 352 562 263 189 157
stub	23930 22679 21696 21998 21610 23022 21031 22316 25121 26137
stubs	723 286 670 157 489 428 393 195 518 340
student	847 1041 1151 1091 1346 1139 846 742 1347 1127
students	2419 2852 2354 2213 2344 2591 2825 1956 2280 2572
studied	592 514 937 580 815 504 374 414 885 559
studies	3407 3813 3746 3143 2999 3782 4797 3662 3409 3149
studio	162 229 420 93 203 224 287 91 249 171
study	2222 2591 2420 2567 2610 2264 2740 2242 2704 2511
studying	232 388 365 470 298 208 218 120 256 127
style	22537 24356 22348 24663 20711 22657 20585 21683 23072 22390
su	407 623 181 335 491 582 377 479 248 668
sub	1011 1444 909 1714 1101 1679 1101 1337 954 1235
subcat	1335 879 664 1303 1003 829 735 746 1011 1566
subcontinent	393 396 571 402 543 469 271 226 124 358
subdivision	16373 14486 15758 15197 13528 15767 14204 14482 17367 16976
subdivision_name1	5739 4669 6807 5225 4840 4808 4814 5584 6135 6767
subdivision_name2	5710 4883 5010 4933 4634 5598 4016 4970 6751 5049
subdivision_name3	4999 4650 5373 6146 4508 5056 4932 4944 4978 5251
subdivision_type1	6017 4760 6111 5535 4916 4864 4799 5734 6244 6022
subdivision_type2	6316 5415 5428 5414 4766 5753 4991 5119 5358 5722
subdivision_type3	5971 4409 5141 5162 4025 5032 3852 4837 5126 5823
subdivisions	596 368 622 337 554 360 324 476 798 735
subfamily	529 583 518 460 609 374 259 553 319 441
subject	1980 1857 1986 1560 1290 1525 1765 1283 1318 1835
subjects	521 738 403 754 417 687 614 538 365 639
submit	308 218 172 90 285 469 177 149 168 428
submitted	230 679 491 665 581 272 462 541 449 544
subsequent	836 406 542 1028 680 525 554 430 1132 896
subsequently	1267 1087 774 1328 1457 1269 1617 1407 1722 1890
subsp	398 243 319 344 453 170 459 220 192 175
substantial	422 407 357 470 562 656 512 549 501 711
substitute	549 443 338 494 264 531 401 264 198 592
suburb	253 226 260 103 246 344 212 347 405 218
suburbs	314 262 4 268 1 483 238 330 404 153
succeed	180 366 322 106 419 82 248 497 605 151
succeeded	825 950 913 879 1252 1529 1032 1152 974 1180
success	1399 1072 1445 1162 1890 1068 1931 1040 1198 1389
successful	1571 1338 937 1497 1126 1051 2044 1051 1676 1024
successfully	716 760 367 453 648 765 559 773 482 589
succession	1921 1249 1981 1798 1403 1933 1529 2448 1952 1499
successor	2221 1916 1580 1389 1307 1880 1948 1254 1583 1816
successor2	221 206 90 47 435 494 157 503 379 342
successors	235 383 116 94 485 167 129 439 194 275
sud	253 324 364 584 254 229 201 205 414 352
sudakshina	162 411 47 304 39 200 153 191 149 236
sudan	1282 769 736 889 457 692 1045 741 720 854
suffered	1152 1644 1416 1721 1184 1531 1532 1667 1346 1446
suffering	399 433 313 684 498 512 521 231 341 501
sufficient	308 197 444 277 397 200 452 266 137 391
suffix	339 153 303 265 218 256 379 471 290 378
sufi	363 612 431 338 316 572 316 583 626 388
sugar	212 674 472 293 134 404 363 258 106 243
suggest	230 705 262 260 288 580 388 330 329 297
suggested	698 728 869 872 1044 1031 717 677 924 1017
suggesting	279 245 368 100 167 456 380 147 176 231
suggests	228 312 428 727 442 362 392 365 402 468
suicide	3026 3854 3597 3414 2957 3443 3345 3887 3719 3330
sulejman	314 197 364 218 354 352 402 265 531 212
sultan	1943 2339 2122 2263 3468 2856 2891 2547 3013 3038
sultanate	617 424 436 399 706 466 464 376 306 478
summary	839 679 848 1380 958 1452 1028 972 640 724
summer	8191 8189 8170 8287 8273 7245 7893 8362 9734 8584
summit	745 1083 1147 1205 1298 1146 1324 1489 600 914
sun	810 1240 1077 1024 763 1232 1085 1104 1304 880
sunday	826 1254 931 734 1021 971 1182 716 908 623
sunni	1145 1089 1086 1178 696 1147 1383 1252 954 1277
